id_str,lang,location,description,full_text,user_screen_name,user_name,followers_count,normal_followers_count,fast_followers_count,favourites_count,friends_count,media_count,statuses_count,retweeted,retweet_count,favorited,favorite_count
915254575271153670,en,,"(Occult) History, Babylon, Egypt, Templars, Masons, Jesuit mafia. Psychology, VAXXED, BIG Reset, The Matrix / Quantum Physics, Ethereum / Cryptocurrency","Miley Cyrus Claims ‘#Satan Is A Nice Guy; He’s Misunderstood’
@buddendorf @lagendijk16 @Monoganie @JayJoostJust  https://t.co/VowJ8QKZmY",gflaterr,Gflaterr on Parler & Gab 🚜,2660,2660,0,120859,1501,18911,83390,False,3,False,1
915275390792327168,en,,"(Occult) History, Babylon, Egypt, Templars, Masons, Jesuit mafia. Psychology, VAXXED, BIG Reset, The Matrix / Quantum Physics, Ethereum / Cryptocurrency","@buddendorf @lagendijk16 @Monoganie @JayJoostJust Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’
https://t.co/QT7Us1hJkf
#Music #Satan #Lucifer",gflaterr,Gflaterr on Parler & Gab 🚜,2660,2660,0,120859,1501,18911,83390,False,0,False,0
915302150267383809,en,woodland park ,,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/M4EWqrXrbt,pr0miseASD,Lorin Guilkey III,13,13,0,0,64,8,19251,False,0,False,0
915305501721874432,en,,"I AM the Daughter of the King who is not moved by the world for my God is with me and goes before me.  I do not fear because I AM H I S.
*From Your Daughter*",Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/nsHhcOUvVt,bronwyn1140,"Daughter of the King, (Worthy) Bronwyn",6169,6169,0,330747,6787,24924,337998,False,0,False,0
915321289660919810,en,Navarre Beach FL,Love and light to all!!,I liked a @YouTube video https://t.co/LpBpKx4WrS Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’,BrianLunsford44,Brian Lunsford,267,267,0,1930,2150,12257,13077,False,0,False,0
915391764973854720,en,"Moreno Valley, CA","I'm just a laid back person who loves to create new music, workout, play video games, watch t.v.and hang with friends. Follow me. . . it'll be awesome!!!!","Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/UYqcc7xHE1  #symphathy4thedevil #TheDeceiver 
 and #TheDeceived",DarkSymphonyZ,RockK Harris,145,145,0,294,334,910,1355,False,0,False,0
915421304030822400,en,RIVERINA. NSW. AUSTRALIA. ,"""Attitude is little thing that makes big difference.” Gemini. Country lass. Irish /Italian 50/50 🌺","Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ – The NY News Day

Poor little Miley! Publicity seeker! https://t.co/O9ZeFMvZjI",826Maureen,🌼Maureen says G’Day🙋🏻‍🌼,5963,5963,0,114910,2097,19100,251737,False,0,False,1
915432342868520960,en,RIVERINA. NSW. AUSTRALIA. ,"""Attitude is little thing that makes big difference.” Gemini. Country lass. Irish /Italian 50/50 🌺",@jdejong62 With her nothing surprises me!! https://t.co/vlyU3hyswh,826Maureen,🌼Maureen says G’Day🙋🏻‍🌼,5963,5963,0,114910,2097,19100,251737,False,0,False,0
915434707046744069,en,RIVERINA. NSW. AUSTRALIA. ,"""Attitude is little thing that makes big difference.” Gemini. Country lass. Irish /Italian 50/50 🌺","@jdejong62 Yep.  She's nuts.  Drugs, booze, satanic shit......",826Maureen,🌼Maureen says G’Day🙋🏻‍🌼,5963,5963,0,114910,2097,19100,251737,False,0,False,0
915518988272197632,en,"Raleigh,NC","Pastor Hinton, bringing the Last day messages from Heaven",Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/evI8K1d59O,amcrecords,Pastor Scott Hinton,342,342,0,4,1005,363,3929,False,0,False,0
915561874602758144,en,North America,Bringing people into a deeper relationship with Christ & His Church.,"Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’

One of the many reasons why we are hosting the... https://t.co/kjeynbNXZK",ServiamMinistry,Serviam Ministries ن,1101,1101,0,152,1041,16,7536,False,0,False,0
915563303979687936,en,Toronto,Stat crux dum volvitur orbis,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/AHsdiIueNd,exalcredo,credoن,464,464,0,42431,1444,1755,21160,False,0,False,0
915596050328670208,en,,"Poet, writer.",@emmawali10 @Satan_Online_ Did u read the whole article lmfao!,VakkerEngel,Vakker Engel,282,282,0,3334,1730,89,2629,False,0,False,0
915613350977003520,und,,"Poet, writer.",@Satan_Online_ @emmawali10 Lol,VakkerEngel,Vakker Engel,282,282,0,3334,1730,89,2629,False,0,False,0
915736415136354311,en,,,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/JLIrmjiu3H,Wreckdeck,Gustavo Padilla,3,3,0,1,18,1,4660,False,0,False,0
915738638281052160,en, Lower side of the States,Nationalist ~ Christian~ Patriot~ constitutionalist ~ There would not be a 1st Amendment without the  2nd Amendment~  ΜΟΛΩΝ ΛΑΒΕ Trump Supporter !! MAGA,Tell me again how smart Democrat's are !!!~~Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/4La1aoSgid https://t.co/uvUVIc8j00,jimEastridge1,Jim Eastridge,47338,47338,0,59369,47359,25994,112346,False,15,False,20
915761886540558336,en, Lower side of the States,Nationalist ~ Christian~ Patriot~ constitutionalist ~ There would not be a 1st Amendment without the  2nd Amendment~  ΜΟΛΩΝ ΛΑΒΕ Trump Supporter !! MAGA,@hilobill Google it:  Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood',jimEastridge1,Jim Eastridge,47338,47338,0,59369,47359,25994,112346,False,0,False,0
915776243165007872,es, Lower side of the States,Nationalist ~ Christian~ Patriot~ constitutionalist ~ There would not be a 1st Amendment without the  2nd Amendment~  ΜΟΛΩΝ ΛΑΒΕ Trump Supporter !! MAGA,@ChaseAddams Bingo!!,jimEastridge1,Jim Eastridge,47338,47338,0,59369,47359,25994,112346,False,0,False,0
915747048103739392,en,Southeastern US,"#Mrbill. #SBO #BlkConservative, #GOD #Patriot #USMC supporter #2A Defender #GETTR @TheRealMrBill
#TruthSocial @TheRealMrBill #IFBAP!
#LongLiveTheRepublic","@jimEastridge1 The same can be said of 'jack the ripper'. It's only more poignant coming from the idiot that believes it, than the idiot that said it!",mrbr3c,MrBill,14631,14631,0,33466,12213,2531,41834,False,1,False,1
915916440678617088,en,PLUTO,oh hey there lol,@jimEastridge1 Drink bleach,damnrayscool,SANTIAGO 🐺,99,99,0,16173,270,160,3286,False,0,False,0
915739043039768576,en,"Indiana, USA","MAGA, Promoted to Ultra MAGA, Promoted to Nuclear MAGA. Trump supporter 100%.",@jimEastridge1 I thought she was moving to Canada!! Damn it. No one keeps promises!!,DianneInIndiana,Dianne 'Stands With Trump',9339,9339,0,45214,9705,2462,198185,False,0,False,3
915739889177464832,en,,"Born at early age near my mom. 💕 God, Jesus & HS, His Word, Family, my Labs, America,Trump, Cnstitn,
Wife, Mom, Nonny, Friend, Ind #MAGA no DMs",@jimEastridge1 And little girls idolized her as Hannah Montana...such a shame,norvilgirl,🍊💗💞 Realtweetheart 💕💓✝️🇺🇸🗽🇮🇱,8121,8121,0,270853,8625,1425,483151,False,1,False,2
915740081905819648,en,"Florida, USA",#MAGA NO DM flipped to Republican in 2008..always listen to Holy Spirit-could not vote Obama.. Retired .BELIEVES....Christian saved...#BACKTHEBLUE,@jimEastridge1 @norvilgirl QMG PRAY FOR US..EVIL ABOUNDS,TJEstes1210,TJ Estes ❌,1850,1850,0,136344,1897,543,227754,False,2,False,2
915745490565783557,en,"Texas, USA","American patriot through and through. Biden's ""Build Back Better""  translation = ""Bilk Back Bigger"".  I'd rather #KAG","@jimEastridge1 Even among the Left, she tips the scales of stupidity, even farther.",TexasTRepublic,TRepublic,2313,2313,0,30929,2861,3475,36588,False,2,False,3
915746265274630144,en,USA,#MAGA #MAGAveteran Viet Nam Era Navy veteran.,"@jimEastridge1 This elitist idiot is disgusting.Haven't nor would I ever listen 2 her noise.If you let your kids listen to her, she is raising them.",RicardoN2000,Sherlock,3337,3337,0,25411,3839,1406,21361,False,3,False,2
915754407874191360,qme,"Chesapeake, VA",MAGA President  Trump supporter all in,@jimEastridge1 @Donnam8470Donna  https://t.co/uFytBn66Ui,TimGibs64004608,Tim Gibson,340,340,0,12896,383,4787,14449,False,0,False,0
915756456443547650,en,"Chair, #CPPcodeRED","The Butterfly Protocol™ is a closely modulated, self-actualized Opioid StepDOWN Protocol, optimized by TeleMD w/outpatient therapeutic support. [Chair #360DxTx]","@jimEastridge1 ""Like a thief in the night..."" First, values start to ERODE &amp; before you know it, worshipping satan is COMMONplace. How to RIGHT this wrong?",emergVictorious,TheButterflyProtocol™,2210,2210,0,60710,2116,4010,44050,False,1,False,1
915780598798733312,en,Deep South U. S. of A.,"White & Nationalist - Take it however you like - #MAGA #TrumpArmy #2A #SemperFi #Rottweiler #Survival #Linux #OpSec 
https://t.co/vcepdVktoI","@jimEastridge1 Miley Cyrus needs to convert to Islam if she hasn't already, so she can worship Him properly.",_michael_2015_,Former Republican 👌,2287,2287,0,19069,1822,4381,31767,False,1,False,2
915830705581547520,en,Las Vegas,"I’m a common sense conservative and a Life long @NyJets fan. God, Family, Country. No dm’s my wife is enough for me.",@jimEastridge1 That's the same thing Satan says.,Jetman64,Hood,3062,3062,0,48517,4003,1321,36494,False,0,False,0
915774576084135936,en,Earth Baby,#GreatAwakening   #WalkAway  #DemExit  🌟🌟🌟 #GenFlynn,"@jimEastridge1 They call the God of creation a fairy tale while elevating satan in his place.
This is the world we face today.",TrippenIn,Tripp 🌟🌟🌟,3439,3439,0,219049,3988,6331,288256,False,2,False,2
915749013588193282,en,,"I am 1coolcatman way too cool for that
Proudly followed by a bunch of  way too cool people. NO PORN are you will be reported! Follow me on Parler @11coolcatman",Sold her soul for a jelly role 👉 Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/R4uNvh2KgV via @yournewswire,1coolcatman,1coolcatman,7762,7762,0,25547,8634,6476,96700,False,0,False,1
1652659580004884481,en,,"I am 1coolcatman way too cool for that
Proudly followed by a bunch of  way too cool people. NO PORN are you will be reported! Follow me on Parler @11coolcatman",China targeting US satellite program in quest for military supremacy https://t.co/H7MhtbeBaR via @nypost,1coolcatman,1coolcatman,7762,7762,0,25547,8634,6476,96700,False,0,False,0
915738638281052160,en, Lower side of the States,Nationalist ~ Christian~ Patriot~ constitutionalist ~ There would not be a 1st Amendment without the  2nd Amendment~  ΜΟΛΩΝ ΛΑΒΕ Trump Supporter !! MAGA,Tell me again how smart Democrat's are !!!~~Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/4La1aoSgid https://t.co/uvUVIc8j00,jimEastridge1,Jim Eastridge,47345,47345,0,59369,47354,25994,112346,False,15,False,20
915761886540558336,en, Lower side of the States,Nationalist ~ Christian~ Patriot~ constitutionalist ~ There would not be a 1st Amendment without the  2nd Amendment~  ΜΟΛΩΝ ΛΑΒΕ Trump Supporter !! MAGA,@hilobill Google it:  Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood',jimEastridge1,Jim Eastridge,47345,47345,0,59369,47354,25994,112346,False,0,False,0
915762435449114624,en, Lower side of the States,Nationalist ~ Christian~ Patriot~ constitutionalist ~ There would not be a 1st Amendment without the  2nd Amendment~  ΜΟΛΩΝ ΛΑΒΕ Trump Supporter !! MAGA,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/O6o2SS6QKy https://t.co/VTryCJkAza,jimEastridge1,Jim Eastridge,47345,47345,0,59369,47354,25994,112346,False,4,False,3
915764751229116416,fr,,"Born at early age near my mom. 💕 God, Jesus & HS, His Word, Family, my Labs, America,Trump, Cnstitn,
Wife, Mom, Nonny, Friend, Ind #MAGA no DMs",@jimEastridge1 No comment,norvilgirl,🍊💗💞 Realtweetheart 💕💓✝️🇺🇸🗽🇮🇱,8120,8120,0,270857,8626,1425,483150,False,0,False,0
915796099134296064,en,"Ohio, USA",What happened to our Country?,@jimEastridge1 She's psycho,non1amato,Connie Renee,730,730,0,6865,1112,1205,56760,False,0,False,0
915869237293568000,en,,Pure Blood. I am a proud Trump supporter. Please do not approach me with your BS when you see me in my Trump attire. I will beat your ass. Have a blessed day,"@jimEastridge1 Oh that poor girl, one day she may meet him &amp; find out who the deceitful one is. Hopefully she will find Jesus &amp; save her soul.",NCbgirl,NCbgirl⭐️⭐️⭐️,1405,1405,0,152399,582,4963,138482,False,0,False,0
915778029292486656,en,"Novi, MI","Redford High School, Maddona College, Ford Motor Company",Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/extCN1JgKT,JoeInNoviMi,Joseph Horenkamp,101,101,0,2531,144,606,30504,False,0,False,0
915827397647376384,en,,,Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/dRaQof1CpZ,b_e_it_s,blackeye,2336,2336,0,136,2723,691,40996,False,0,False,0
915933366792474624,en,,Check out my Youtube videos 👇,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/JUK84paYyv,MehrabShimanto,Mehrab Khan Shimanto,45,45,0,11,298,18,157,False,0,False,0
916018438027476992,en,,"Retired, ex USAF Parachute rigger, private pilot, paraplegic.",Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/N0PfjNVAEx via @yournewswire (SHE IS CRAZY!!!!),dklord7,Don Lord,429,429,0,1062,2994,313,2710,False,0,False,0
916035741909520384,en,,A Home Grown Fashion Show designed to Promote All Fashion Brands in Africa. The Convergence of Fashion + Music + Creativity +Runway + Fame + Network +Fun,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/83TOCT1jTd,VideoFashionNg,Video Fashion,209,209,0,1,248,22,8604,False,0,False,0
916144037467512832,en,VISIT ⬇ MY ⬇ SITE ⬇ BELOW 4 MO,"if anyone wants to see all that i have on a possible Anti-christ 
email me ,,,,  billysmailbox@yahoo.com",Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/aPiChYnuJi,BillyNightTrain,✞he Beginning of Sorrows,597,597,0,20938,468,57589,123411,False,0,False,0
916148724203642880,en,"Oregon, USA","1 Cor 15:1-4 Gospel according 2 apostle Paul, Jesus is our blood atonement & it’s by grace thru faith we R saved!",@BillyNightTrain I think the bigger issue with this article is that she said Satan led her to be raped and it was “one of the most amazing experiences” of her life! 😳 My heart breaks for her! That is one messed up girl!,sickofleftists,Lulu,89,89,0,5216,243,307,3315,False,0,False,1
916219114741489664,en,In Christ,"My Mission in LIFE is to Increase in Christ Jesus, to Abound in His LOVE, and to Share this Gospel Of Truth. #PrayerWarrior","@BillyNightTrain The #SpiritOfCHRIST condems Satan, but its the spirit of Satan that promotes ~&gt; him.",ApostleOfPrayr,Apostle Of Prayer,4136,4136,0,4274,3373,56,1751,False,0,False,1
916288364386635776,en,Wisconsin,The Ramblings of a Wisconsin Mom. #Catholic #Homeschool #Conservative #ProLife #MAGA,Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/oIn4sXbMck #MAGA #tcot #WIRight #WIPolitics #wiunion,Lizzie_TheGreat,Lizzie Awesomesauce™,6195,6195,0,596,5344,5450,124579,False,0,False,0
916307266013458432,en,,« Nous déciderons ce que sont les informations. Les nouvelles sont ce que nous vous disons qu’elles sont. »,Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/DeuAdfQxra,PimpMyNiouz,Pimp My Niouz!,109,109,0,24,336,1798,8252,False,0,False,0
916323915189940224,en,New York,"Manchester United fan, TLC fan",Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/ory3OXqRf7,lyndonmurray23,Lyndon Murray,1323,1323,0,9,4094,300,2939,False,0,False,0
916362353335300096,en,"Beaufort, SC",,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/XikVBHswwT,lowcountryphoto,Scott C. Hansen,48,48,0,13,46,1854,13145,False,0,False,0
916414061348192256,en,Colorado,RIP mom. So many loved you.,I HAVE NO WORDS FOR THIS IDIOT!!  Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/m16eTvGOJf via @yournewswire,VAlbers783,Vicki,907,907,0,1097,1565,443,51618,False,0,False,0
916543566780002304,en,,,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/ScvOBlufPm,sallyibrah,sally ibrahimu,3,3,0,0,24,0,33,False,0,False,0
916552793338478593,en,"Montana, USA","Constitutional conservative #ProLife #1A #2A #NRA #CCOT #MAGA #codeofvets #Patriots .
#TruthSocial account is also @knkcattle
            I Follow back!",Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/c4rkjlMXqh,knkcattle,K & K Cattle Company,9360,9360,0,14477,9160,7525,38794,False,1,False,0
916679976627339264,en,"Florida, USA",,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/aYDyy4euIO via @YouTube,10535max,Joella Ruggiero,105,105,0,12530,436,10318,32215,False,0,False,0
916750338799136768,en,Roanoke VA,,Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/uAcTW3Qe1C,icedragonx77,michael lewis creasy,192,192,0,358,2013,380,38919,False,0,False,0
916787545421303809,en,,,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/HyA1ilGbhP,GregoryWBerg,Gregory W Berg,944,944,0,21484,4984,356,128879,False,0,False,0
917048338465386496,en,,,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/BvBb3iz1OX via @YouTube,Spike566Charles,charles scarbro,9,9,0,0,55,15572,15661,False,0,False,0
917144138025488385,en,,,Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/UFKZQ2BA4r,britcstar,michele britton,2,2,0,1,4,3,1835,False,0,False,0
917159679075192832,en,"Daleville, Alabama","I post things that cause thinking doesn't mean I agree with it, this is personal account I Stand Proud DAV, KN4LER",Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/cepwvIERsg via @yournewswire,richardredhawk,richardredhawk,3184,3184,0,2153,3736,20488,75634,False,0,False,0
1653052927794192386,en,"Daleville, Alabama","I post things that cause thinking doesn't mean I agree with it, this is personal account I Stand Proud DAV, KN4LER",ProWing 2023 Bad Sassendorf / Full Fair Walkaround | Impressions of Euro... https://t.co/TYIGOCNUev via @YouTube,richardredhawk,richardredhawk,3184,3184,0,2153,3736,20488,75634,False,0,False,0
917276936572870656,en,"San Diego, CA",,Yikes....Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/W2CZk30D4N,cardiox5,kevin rosque,37,37,0,44,85,35,71,False,0,False,0
917413440695742466,en,Central Texas,Conservative & PROUD OF IT! We're On The RIGHT Track! Stay Strong Conservative AMERICANS! MAGA In 2020!,Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/L8sZDuSRZy via @yournewswire,DfFadal,TX Common Sense!,1834,1834,0,8378,2810,502,17219,False,0,False,1
917449798835458048,en,Terra Incognita ,J'ai tout pour plaire - Kiki de tout les kiki - Toutatis tweet,@DfFadal @yournewswire Predators are always nice guys... they shapeshift with your wish to eat you,PrinceKaguyo,The Daily Pugilist - Hichiro Orel 🔞,272,272,0,7183,1958,3311,66666,False,0,False,0
917557819905372161,en,St Georges Hall Liverpool,"Mike J Byrne, Member  Of  Arrow And The Archers 1964, Pic's  From Liverpool Days  Book by Astrid Kirchherr & Max Scheler For Stern Magazine",Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/Yudkk9eAgL via @yournewswire,Cavern1964,Michael J Byrne,547,547,0,1738,564,531,15002,False,0,False,0
918307750555279360,en,"New York, NY","3 parts cranberry, 2 parts vodka, .5 part triple sec, .5 part lime.","Miley Cyrus Reveals How High She Was During the 2013 VMAs Versus on the ""Wrecking Ball"" Set https://t.co/X819mrYUbQ https://t.co/6A5FWIrxZu",Cosmopolitan,Cosmopolitan,1548315,1548315,0,19797,2500,163206,249502,False,5,False,30
918605494742343680,en,,,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/NqBU4MUwy1,NationYehudah,Nation of Yehudah,83,83,0,40,282,640,1606,False,0,False,0
919578722218291200,en,"Nevada, USA",Please don't add me to list!! I BLOCK ALL LIBTARDS,@Rockme @yournewswire WOW LUNATIC!!,klmunoz54,KLM👠🇺🇸 #NODACA #FED UP,1960,1960,0,40920,2405,2468,43145,False,0,False,0
920307538364719104,en,"Timberlake, NC","Love #God, #Family, #heavymetal, #metal, #guitar, #drums",Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/fOIKfeqJ7w,TonyCarroll717,Tony Carroll,88,88,0,8,184,29,2682,False,0,False,0
921386983326474245,en,"Bronx, New York",My name's Will,"Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/wV71bacw1A 
Miley Cyrus doesn't know what she talking about.",StandTro,Will Virella,334,334,0,796,806,712,6045,False,0,False,0
921709319409696768,en,Milky Way Galaxy,Soon to be an Ex Tweeter due to the communists at Twitter. I will not give Twitter my patronage!,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/UGZk0Frqv0,Dutigad1,DutigadProudNationalist,2532,2532,0,14732,2203,342,61467,False,0,False,0
921712678535442432,en,Milky Way Galaxy,Soon to be an Ex Tweeter due to the communists at Twitter. I will not give Twitter my patronage!,Can't find confirmation on this and think it should be in the onion but if its true it is pretty awful stuff. I know she is terrible but....,Dutigad1,DutigadProudNationalist,2532,2532,0,14732,2203,342,61467,False,0,False,0
921776195938803713,en,,,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/6yhiheMrsn,JGLei,Johann Leipoldt,27,27,0,1162,85,731,5498,False,0,False,0
922844894850437121,en,"Kenwood, OH",It's amazing how confused and distracted and misdirected so many Democrats are. Followed by Donald Trump Jr.#MAGA,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/Ik9eRrNPoN,bad_robot_57,Demetri ❌,2595,2595,0,15106,1397,3554,119900,False,0,False,0
922846274554159104,en,USA,"Christian Parent - Defender of Cats Gone Astray, Freedom of Speech and Religion.",#MileyCyrus Claims #Satan Is A #Nice #Guy; He’s Misunderstood’ https://t.co/ssmIcnCXj3 #Devil #Christian #Bible #Catholic #Satanic #Rape,OtisFourpaws,Patriot Pets,10118,10118,0,22959,10448,21,64632,False,0,False,0
923534283477737473,en,"Brampton, Ontario","I have just reconnected with the Network marketing community, previously in it years ago and quite successful. Now am trying to rediscover the past.",Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/zHGlHKSOlF,BrazzaPaul,Paul Ravenhill,284,284,0,55,932,79,4771,False,0,False,0
924322406809956352,en,,,I liked a @YouTube video https://t.co/szGO7fh69f Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’,djcainthree,joshua hartzell,628,628,0,132,2099,18185,20177,False,0,False,0
924322442981576704,en,,,I added a video to a @YouTube playlist https://t.co/szGO7fh69f Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’,djcainthree,joshua hartzell,628,628,0,132,2099,18185,20177,False,0,False,0
924718922208747521,en,"Texas, USA",Ran away from home when I was 15 and learned a lot about human nature. Met Yahshua in '73 and changed course... Want my 5 children to live free and happy.,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/g8RA46NHid,ThomasMick,Thomas Mick,171,171,0,105,188,1417,36344,False,0,False,0
924733404339490817,en,St Petersburg in Andorra,Left wing crazy.....buddhist......believe in workers' rights....,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ – Red Line Page https://t.co/5xWFGTEqoJ,doc5770,Willi  Bleimeister,62,62,0,2590,97,5211,41739,False,0,False,0
924735491815215105,en,"chattanooga, tn.",,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/RIei6FnLTg,doclock2,doclock,455,455,0,49,1731,943,17931,False,0,False,1
1653054926849810432,zxx,"chattanooga, tn.",,https://t.co/oAFqOn7cRq,doclock2,doclock,455,455,0,49,1731,943,17931,False,0,False,0
925096068144095232,en,WV,"WE THE PEOPLE--- .Never stop,never give in .stay strong and believe in our Constitution and Bill of Rights and pray to God for guidance to stop Satan.",Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/VjSDCXcOUM,djayburden609,Dianna Burton,986,986,0,17552,2182,6515,76126,False,0,False,0
926267241666174977,en,Vaticaanstad,UN Model Forum,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’,UN_Forum,Pope Pius XIII,1546,1546,0,218,2294,6328,63675,False,0,False,0
926855630824132608,en,,"Love of God and Country, Special Needs Advocate, West Virginian, Whoa!",Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/64Ztp8063b,CWarr1492,ICWarr {🧩} 🇺🇸✝️,182,182,0,8087,594,694,16542,False,0,False,0
933503334035570689,en,"Honolulu, Hi ","I make my own opinions from facts and reasoning. If people don't like my opinions, it makes little difference as I dont solicit their opinions or votes.",Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/YSJ8s4twPB via @YouTube,brianboru7479,Boru,1032,1032,0,2810,3009,4456,12419,False,0,False,0
946513555997655040,en,,,Miley Cyrus Claims 'Satan Is A Nice Guy; He's Misunderstood' https://t.co/wXUxl8ieFz via @yournewswire,poooopers,Pat McMahon,9,9,0,0,13,154,24437,False,0,False,0
946799856714223616,en,,,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/05holZazLN,wucnews,Ile Makedonski,473,473,0,128,804,797,3843,False,0,False,0
946800057130672128,en,,,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ | WUC-News https://t.co/3hkINkWLRO,wucnews,Ile Makedonski,473,473,0,128,804,797,3843,False,0,False,0
948064513735254019,en,"Phoenix, AZ",,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/PiLrFAnQDH,SEDONASEDUCTION,Caroline Gentle,78,78,0,96,0,2330,3745,False,0,False,0
957235336127623168,en,Portugal,You can't arrest an idea,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/tqgK2z9Cj0,Anonymous_API,Anon Port Internac,911,911,0,17,594,3826,125719,False,0,False,0
957235851670511617,en,,,Miley Cyrus Claims ‘Satan Is A Nice Guy; He’s Misunderstood’ https://t.co/ttk3QrCeui,tubakawthar,Tuba Kawthar,1005,1005,0,82,615,344,24586,False,0,False,0
957634723832061953,en,"Don't believe what I tweet, research it.",Society has become so fake the truth actually bothers people Sorry (Not) if you get offended by facts. Better to be slapped with truth than kissed with a lie.,"@jerome_corsi @Censoredblues TopBuzz, NeonNettle, YourNewsWire are fake news / disinfo sites. Don't fall for their BS.",theyIive,𝘛𝘏𝘌𝘠 𝘓𝘐𝘝𝘌,54956,54956,0,56041,57197,421,63496,False,1,False,15
